id,title,original_title,url,archive_url,date,people,generation,language,outlet,type,tags,summary,post_file,status,era_skin,imported_post_slug,imported_post_path,translation_file,title_zh,post_slug,source_name,source_url,imported_file,era,imported_date,year,imported,file_path,note,chinese_title,post_url,speaker,publication,file
PKMN-0222,增田顺一专栏：增田部长专栏 第37回：开发随想与创作手记,増田部長のめざめるパワー 第37回,https://www.gamefreak.co.jp/blog/dir/?p=37,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=37,2006-06-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第37回，探讨开发随笔。,_posts/2005-05-30-gamefreak-director-037.md,imported,,,,,,,,,_posts/2005-05-30-gamefreak-director-037.md,,,,,,,,,,,
PKMN-0223,增田顺一专栏：增田部长专栏 第38回：开发随想与创作手记,増田部長のめざめるパワー 第38回,https://www.gamefreak.co.jp/blog/dir/?p=38,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=38,2006-11-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第38回，探讨开发随笔。,_posts/2005-05-31-gamefreak-director-038.md,imported,,,,,,,,,_posts/2005-05-31-gamefreak-director-038.md,,,,,,,,,,,
PKMN-0224,增田顺一专栏：增田部长专栏 第39回：开发随想与创作手记,増田部長のめざめるパワー 第39回,https://www.gamefreak.co.jp/blog/dir/?p=39,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=39,2006-04-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第39回，探讨开发随笔。,_posts/2005-06-02-gamefreak-director-039.md,imported,,,,,,,,,_posts/2005-06-02-gamefreak-director-039.md,,,,,,,,,,,
PKMN-0225,增田顺一专栏：增田部长专栏 第40回：开发随想与创作手记,増田部長のめざめるパワー 第40回,https://www.gamefreak.co.jp/blog/dir/?p=40,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=40,2006-09-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第40回，探讨开发随笔。,_posts/2005-06-03-gamefreak-director-040.md,imported,,,,,,,,,_posts/2005-06-03-gamefreak-director-040.md,,,,,,,,,,,
PKMN-0226,增田顺一专栏：增田部长专栏 第41回：开发随想与创作手记,増田部長のめざめるパワー 第41回,https://www.gamefreak.co.jp/blog/dir/?p=41,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=41,2006-02-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第41回，探讨开发随笔。,_posts/2005-06-21-gamefreak-director-041.md,imported,,,,,,,,,_posts/2005-06-21-gamefreak-director-041.md,,,,,,,,,,,
PKMN-0227,增田顺一专栏：第42回：前往北海道考察！神奥地区严寒地理采风,第42回：北海道ロケハン記・シンオウの寒さと雪,https://www.gamefreak.co.jp/blog/dir/?p=42,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=42,2006-07-28,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第42回，探讨神奥采风。,_posts/2005-06-23-gamefreak-director-042.md,imported,,,,,,,,,_posts/2005-06-23-gamefreak-director-042.md,,,,,,,,,,,
PKMN-0228,增田顺一专栏：增田部长专栏 第43回：开发随想与创作手记,増田部長のめざめるパワー 第43回,https://www.gamefreak.co.jp/blog/dir/?p=43,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=43,2006-12-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第43回，探讨开发随笔。,_posts/2005-06-24-gamefreak-director-043.md,imported,,,,,,,,,_posts/2005-06-24-gamefreak-director-043.md,,,,,,,,,,,
PKMN-0229,增田顺一专栏：增田部长专栏 第44回：开发随想与创作手记,増田部長のめざめるパワー 第44回,https://www.gamefreak.co.jp/blog/dir/?p=44,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=44,2006-05-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第44回，探讨开发随笔。,_posts/2005-06-28-gamefreak-director-044.md,imported,,,,,,,,,_posts/2005-06-28-gamefreak-director-044.md,,,,,,,,,,,
PKMN-0230,增田顺一专栏：增田部长专栏 第45回：开发随想与创作手记,増田部長のめざめるパワー 第45回,https://www.gamefreak.co.jp/blog/dir/?p=45,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=45,2006-10-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第45回，探讨开发随笔。,_posts/2005-06-29-gamefreak-director-045.md,imported,,,,,,,,,_posts/2005-06-29-gamefreak-director-045.md,,,,,,,,,,,
PKMN-0231,增田顺一专栏：增田部长专栏 第46回：开发随想与创作手记,増田部長のめざめるパワー 第46回,https://www.gamefreak.co.jp/blog/dir/?p=46,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=46,2006-03-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第46回，探讨开发随笔。,_posts/2005-07-27-gamefreak-director-046.md,imported,,,,,,,,,_posts/2005-07-27-gamefreak-director-046.md,,,,,,,,,,,
PKMN-0232,增田顺一专栏：增田部长专栏 第47回：开发随想与创作手记,増田部長のめざめるパワー 第47回,https://www.gamefreak.co.jp/blog/dir/?p=47,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=47,2006-08-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第47回，探讨开发随笔。,_posts/2005-07-28-gamefreak-director-047.md,imported,,,,,,,,,_posts/2005-07-28-gamefreak-director-047.md,,,,,,,,,,,
PKMN-0233,增田顺一专栏：增田部长专栏 第48回：开发随想与创作手记,増田部長のめざめるパワー 第48回,https://www.gamefreak.co.jp/blog/dir/?p=48,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=48,2007-01-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第48回，探讨开发随笔。,_posts/2005-08-03-gamefreak-director-048.md,imported,,,,,,,,,_posts/2005-08-03-gamefreak-director-048.md,,,,,,,,,,,
PKMN-0234,增田顺一专栏：增田部长专栏 第49回：开发随想与创作手记,増田部長のめざめるパワー 第49回,https://www.gamefreak.co.jp/blog/dir/?p=49,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=49,2007-06-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第49回，探讨开发随笔。,_posts/2005-08-05-gamefreak-director-049.md,imported,,,,,,,,,_posts/2005-08-05-gamefreak-director-049.md,,,,,,,,,,,
PKMN-0235,增田顺一专栏：第50回：『钻石·珍珠』压盘交付任天堂那一夜的深夜感言,第50回：ダイヤモンド・パール マスターアップの夜,https://www.gamefreak.co.jp/blog/dir/?p=50,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=50,2006-09-28,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第50回，探讨DP压盘。,_posts/2005-08-09-gamefreak-director-050.md,imported,,,,,,,,,_posts/2005-08-09-gamefreak-director-050.md,,,,,,,,,,,
PKMN-0236,增田顺一专栏：增田部长专栏 第51回：开发随想与创作手记,増田部長のめざめるパワー 第51回,https://www.gamefreak.co.jp/blog/dir/?p=51,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=51,2007-04-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第51回，探讨开发随笔。,_posts/2005-08-30-gamefreak-director-051.md,imported,,,,,,,,,_posts/2005-08-30-gamefreak-director-051.md,,,,,,,,,,,
PKMN-0237,增田顺一专栏：增田部长专栏 第52回：开发随想与创作手记,増田部長のめざめるパワー 第52回,https://www.gamefreak.co.jp/blog/dir/?p=52,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=52,2007-09-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第52回，探讨开发随笔。,_posts/2005-09-14-gamefreak-director-052.md,imported,,,,,,,,,_posts/2005-09-14-gamefreak-director-052.md,,,,,,,,,,,
PKMN-0238,增田顺一专栏：增田部长专栏 第53回：开发随想与创作手记,増田部長のめざめるパワー 第53回,https://www.gamefreak.co.jp/blog/dir/?p=53,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=53,2007-02-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第53回，探讨开发随笔。,_posts/2005-09-22-gamefreak-director-053.md,imported,,,,,,,,,_posts/2005-09-22-gamefreak-director-053.md,,,,,,,,,,,
PKMN-0239,增田顺一专栏：增田部长专栏 第54回：开发随想与创作手记,増田部長のめざめるパワー 第54回,https://www.gamefreak.co.jp/blog/dir/?p=54,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=54,2007-07-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第54回，探讨开发随笔。,_posts/2005-09-27-gamefreak-director-054.md,imported,,,,,,,,,_posts/2005-09-27-gamefreak-director-054.md,,,,,,,,,,,
PKMN-0240,增田顺一专栏：增田部长专栏 第55回：开发随想与创作手记,増田部長のめざめるパワー 第55回,https://www.gamefreak.co.jp/blog/dir/?p=55,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=55,2007-12-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第55回，探讨开发随笔。,_posts/2005-12-28-gamefreak-director-055.md,imported,,,,,,,,,_posts/2005-12-28-gamefreak-director-055.md,,,,,,,,,,,
PKMN-0241,增田顺一专栏：增田部长专栏 第56回：开发随想与创作手记,増田部長のめざめるパワー 第56回,https://www.gamefreak.co.jp/blog/dir/?p=56,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=56,2007-05-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第56回，探讨开发随笔。,_posts/2006-02-27-gamefreak-director-056.md,imported,,,,,,,,,_posts/2006-02-27-gamefreak-director-056.md,,,,,,,,,,,
PKMN-0242,增田顺一专栏：增田部长专栏 第57回：开发随想与创作手记,増田部長のめざめるパワー 第57回,https://www.gamefreak.co.jp/blog/dir/?p=57,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=57,2007-10-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第57回，探讨开发随笔。,_posts/2006-07-15-gamefreak-director-057.md,imported,,,,,,,,,_posts/2006-07-15-gamefreak-director-057.md,,,,,,,,,,,
PKMN-0243,增田顺一专栏：增田部长专栏 第58回：开发随想与创作手记,増田部長のめざめるパワー 第58回,https://www.gamefreak.co.jp/blog/dir/?p=58,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=58,2007-03-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第58回，探讨开发随笔。,_posts/2006-08-09-gamefreak-director-058.md,imported,,,,,,,,,_posts/2006-08-09-gamefreak-director-058.md,,,,,,,,,,,
PKMN-0244,增田顺一专栏：增田部长专栏 第59回：开发随想与创作手记,増田部長のめざめるパワー 第59回,https://www.gamefreak.co.jp/blog/dir/?p=59,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=59,2007-08-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第59回，探讨开发随笔。,_posts/2006-08-11-gamefreak-director-059.md,imported,,,,,,,,,_posts/2006-08-11-gamefreak-director-059.md,,,,,,,,,,,
PKMN-0245,增田顺一专栏：增田部长专栏 第60回：开发随想与创作手记,増田部長のめざめるパワー 第60回,https://www.gamefreak.co.jp/blog/dir/?p=60,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=60,2007-01-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第60回，探讨开发随笔。,_posts/2006-09-28-gamefreak-director-060.md,imported,,,,,,,,,_posts/2006-09-28-gamefreak-director-060.md,,,,,,,,,,,
PKMN-0246,增田顺一专栏：增田部长专栏 第61回：开发随想与创作手记,増田部長のめざめるパワー 第61回,https://www.gamefreak.co.jp/blog/dir/?p=61,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=61,2007-06-08,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第61回，探讨开发随笔。,_posts/2006-11-14-gamefreak-director-061.md,imported,,,,,,,,,_posts/2006-11-14-gamefreak-director-061.md,,,,,,,,,,,
PKMN-0247,增田顺一专栏：增田部长专栏 第62回：开发随想与创作手记,増田部長のめざめるパワー 第62回,https://www.gamefreak.co.jp/blog/dir/?p=62,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=62,2007-11-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第62回，探讨开发随笔。,_posts/2006-11-22-gamefreak-director-062.md,imported,,,,,,,,,_posts/2006-11-22-gamefreak-director-062.md,,,,,,,,,,,
PKMN-0248,增田顺一专栏：增田部长专栏 第63回：开发随想与创作手记,増田部長のめざめるパワー 第63回,https://www.gamefreak.co.jp/blog/dir/?p=63,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=63,2007-04-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第63回，探讨开发随笔。,_posts/2006-12-05-gamefreak-director-063.md,imported,,,,,,,,,_posts/2006-12-05-gamefreak-director-063.md,,,,,,,,,,,
PKMN-0249,增田顺一专栏：增田部长专栏 第64回：开发随想与创作手记,増田部長のめざめるパワー 第64回,https://www.gamefreak.co.jp/blog/dir/?p=64,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=64,2007-09-01,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第64回，探讨开发随笔。,_posts/2006-12-13-gamefreak-director-064.md,imported,,,,,,,,,_posts/2006-12-13-gamefreak-director-064.md,,,,,,,,,,,
PKMN-0250,增田顺一专栏：第65回：GDC 2007 旧金山主题演讲登台幕后,第65回：サンフランシスコGDC講演を終えて,https://www.gamefreak.co.jp/blog/dir/?p=65,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=65,2007-03-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第65回，探讨GDC演讲。,_posts/2007-01-11-gamefreak-director-065.md,imported,,,,,,,,,_posts/2007-01-11-gamefreak-director-065.md,,,,,,,,,,,
PKMN-0251,增田顺一专栏：增田部长专栏 第66回：开发随想与创作手记,増田部長のめざめるパワー 第66回,https://www.gamefreak.co.jp/blog/dir/?p=66,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=66,2007-07-15,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第66回，探讨开发随笔。,_posts/2007-01-12-gamefreak-director-066.md,imported,,,,,,,,,_posts/2007-01-12-gamefreak-director-066.md,,,,,,,,,,,
PKMN-0252,增田顺一专栏：增田部长专栏 第67回：开发随想与创作手记,増田部長のめざめるパワー 第67回,https://www.gamefreak.co.jp/blog/dir/?p=67,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir/?p=67,2007-12-22,增田顺一,Gen 4,JA,Game Freak 官方博客,Director Column,增田顺一; 觉醒力量; Game Freak; 开发随笔; Gen 4; JA,Game Freak 董事兼总监增田顺一亲笔专栏第67回，探讨开发随笔。,_posts/2007-01-16-gamefreak-director-067.md,imported,,,,,,,,,_posts/2007-01-16-gamefreak-director-067.md,,,,,,,,,,,
